Fiscal Year,County,Region,Removal Stage,Removals
2016,Zapata,11-Edinburg,Investigation,3
2016,Zavala,8-San Antonio,Family Preservation,7
2016,Zavala,8-San Antonio,Investigation,4
2015,Anderson,4-Tyler,Family Preservation,11
2015,Anderson,4-Tyler,Investigation,33
2015,Andrews,9-Midland,Family Preservation,5
2015,Andrews,9-Midland,Investigation,16
2015,Angelina,5-Beaumont,Family Preservation,16
2015,Angelina,5-Beaumont,Investigation,75
2015,Aransas,11-Edinburg,Family Preservation,11
2015,Aransas,11-Edinburg,Investigation,20
2015,Archer,2-Abilene,Family Preservation,0
2015,Archer,2-Abilene,Investigation,3
2015,Armstrong,1-Lubbock,Family Preservation,0
2015,Armstrong,1-Lubbock,Investigation,1
2015,Atascosa,8-San Antonio,Family Preservation,13
2015,Atascosa,8-San Antonio,Investigation,39
2015,Austin,6-Houston,Family Preservation,1
2015,Austin,6-Houston,Investigation,6
2015,Bailey,1-Lubbock,Family Preservation,0
2015,Bailey,1-Lubbock,Investigation,3
2015,Bandera,8-San Antonio,Family Preservation,3
2015,Bandera,8-San Antonio,Investigation,3
2015,Bastrop,7-Austin,Family Preservation,4
2015,Bastrop,7-Austin,Investigation,104
2015,Baylor,2-Abilene,Family Preservation,0
2015,Baylor,2-Abilene,Investigation,1
2015,Bee,11-Edinburg,Family Preservation,8
2015,Bee,11-Edinburg,Investigation,45
2015,Bell,7-Austin,Family Preservation,83
2015,Bell,7-Austin,Investigation,398
2015,Bexar,8-San Antonio,Family Preservation,671
2015,Bexar,8-San Antonio,Investigation,891
2015,Blanco,7-Austin,Family Preservation,4
2015,Blanco,7-Austin,Investigation,2
2015,Bosque,7-Austin,Family Preservation,0
2015,Bosque,7-Austin,Investigation,32
2015,Bowie,4-Tyler,Family Preservation,18
2015,Bowie,4-Tyler,Investigation,70
2015,Brazoria,6-Houston,Family Preservation,36
2015,Brazoria,6-Houston,Investigation,48
2015,Brazos,7-Austin,Family Preservation,6
2015,Brazos,7-Austin,Investigation,17
2015,Briscoe,1-Lubbock,Family Preservation,2
2015,Briscoe,1-Lubbock,Investigation,0
2015,Brooks,11-Edinburg,Family Preservation,2
2015,Brooks,11-Edinburg,Investigation,3
2015,Brown,2-Abilene,Family Preservation,7
2015,Brown,2-Abilene,Investigation,63
2015,Burleson,7-Austin,Family Preservation,0
2015,Burleson,7-Austin,Investigation,14
2015,Burnet,7-Austin,Family Preservation,6
2015,Burnet,7-Austin,Investigation,42
2015,Caldwell,7-Austin,Family Preservation,9
2015,Caldwell,7-Austin,Investigation,44
2015,Calhoun,8-San Antonio,Family Preservation,6
2015,Calhoun,8-San Antonio,Investigation,9
2015,Callahan,2-Abilene,Family Preservation,4
2015,Callahan,2-Abilene,Investigation,7
2015,Cameron,11-Edinburg,Family Preservation,136
2015,Cameron,11-Edinburg,Investigation,189
2015,Camp,4-Tyler,Family Preservation,2
2015,Camp,4-Tyler,Investigation,17
2015,Carson,1-Lubbock,Family Preservation,0
2015,Carson,1-Lubbock,Investigation,6
2015,Cass,4-Tyler,Family Preservation,5
2015,Cass,4-Tyler,Investigation,51
2015,Castro,1-Lubbock,Family Preservation,6
2015,Castro,1-Lubbock,Investigation,2
2015,Chambers,6-Houston,Family Preservation,7
2015,Chambers,6-Houston,Investigation,13
2015,Cherokee,4-Tyler,Family Preservation,10
2015,Cherokee,4-Tyler,Investigation,64
2015,Childress,1-Lubbock,Family Preservation,0
2015,Childress,1-Lubbock,Investigation,1
2015,Clay,2-Abilene,Family Preservation,0
2015,Clay,2-Abilene,Investigation,1
2015,Coke,9-Midland,Family Preservation,0
2015,Coke,9-Midland,Investigation,3
2015,Coleman,2-Abilene,Family Preservation,2
2015,Coleman,2-Abilene,Investigation,7
2015,Collin,3-Arlington,Family Preservation,26
2015,Collin,3-Arlington,Investigation,206
2015,Collingsworth,1-Lubbock,Family Preservation,0
2015,Collingsworth,1-Lubbock,Investigation,1
2015,Colorado,6-Houston,Family Preservation,0
2015,Colorado,6-Houston,Investigation,7
2015,Comal,8-San Antonio,Family Preservation,37
2015,Comal,8-San Antonio,Investigation,148
2015,Comanche,2-Abilene,Family Preservation,2
2015,Comanche,2-Abilene,Investigation,2
2015,Cooke,3-Arlington,Family Preservation,10
2015,Cooke,3-Arlington,Investigation,36
2015,Coryell,7-Austin,Family Preservation,10
2015,Coryell,7-Austin,Investigation,92
2015,Crane,9-Midland,Family Preservation,2
2015,Crane,9-Midland,Investigation,1
2015,Crockett,9-Midland,Family Preservation,2
2015,Crockett,9-Midland,Investigation,6
2015,Crosby,1-Lubbock,Family Preservation,11
2015,Crosby,1-Lubbock,Investigation,5
2015,Culberson,10-El Paso,Family Preservation,0
2015,Culberson,10-El Paso,Investigation,2
2015,Dallam,1-Lubbock,Family Preservation,0
2015,Dallam,1-Lubbock,Investigation,12
2015,Dallas,3-Arlington,Family Preservation,173
2015,Dallas,3-Arlington,Investigation,1649
2015,Dawson,9-Midland,Family Preservation,2
2015,Dawson,9-Midland,Investigation,8
2015,DeWitt,8-San Antonio,Family Preservation,2
2015,DeWitt,8-San Antonio,Investigation,15
2015,Deaf Smith,1-Lubbock,Family Preservation,2
2015,Deaf Smith,1-Lubbock,Investigation,11
2015,Delta,4-Tyler,Family Preservation,1
2015,Delta,4-Tyler,Investigation,5
2015,Denton,3-Arlington,Family Preservation,40
2015,Denton,3-Arlington,Investigation,195
2015,Dickens,1-Lubbock,Family Preservation,2
2015,Dickens,1-Lubbock,Investigation,0
2015,Dimmit,8-San Antonio,Family Preservation,4
2015,Dimmit,8-San Antonio,Investigation,7
2015,Duval,11-Edinburg,Family Preservation,5
2015,Duval,11-Edinburg,Investigation,9
2015,Eastland,2-Abilene,Family Preservation,0
2015,Eastland,2-Abilene,Investigation,12
2015,Ector,9-Midland,Family Preservation,62
2015,Ector,9-Midland,Investigation,93
2015,El Paso,10-El Paso,Family Preservation,99
2015,El Paso,10-El Paso,Investigation,105
2015,Ellis,3-Arlington,Family Preservation,7
2015,Ellis,3-Arlington,Investigation,61
2015,Erath,3-Arlington,Family Preservation,2
2015,Erath,3-Arlington,Investigation,21
2015,Falls,7-Austin,Family Preservation,0
2015,Falls,7-Austin,Investigation,10
2015,Fannin,3-Arlington,Family Preservation,3
2015,Fannin,3-Arlington,Investigation,17
2015,Fayette,7-Austin,Family Preservation,7
2015,Fayette,7-Austin,Investigation,16
2015,Fisher,2-Abilene,Family Preservation,1
2015,Fisher,2-Abilene,Investigation,0
2015,Floyd,1-Lubbock,Family Preservation,0
2015,Floyd,1-Lubbock,Investigation,10
2015,Fort Bend,6-Houston,Family Preservation,13
2015,Fort Bend,6-Houston,Investigation,81
2015,Franklin,4-Tyler,Family Preservation,1
2015,Franklin,4-Tyler,Investigation,10
2015,Freestone,7-Austin,Family Preservation,5
2015,Freestone,7-Austin,Investigation,7
2015,Frio,8-San Antonio,Family Preservation,9
2015,Frio,8-San Antonio,Investigation,50
2015,Gaines,9-Midland,Family Preservation,1
2015,Gaines,9-Midland,Investigation,0
2015,Galveston,6-Houston,Family Preservation,58
2015,Galveston,6-Houston,Investigation,142
2015,Garza,1-Lubbock,Family Preservation,2
2015,Garza,1-Lubbock,Investigation,10
2015,Gillespie,8-San Antonio,Family Preservation,2
2015,Gillespie,8-San Antonio,Investigation,13
2015,Goliad,8-San Antonio,Family Preservation,2
2015,Goliad,8-San Antonio,Investigation,1
2015,Gonzales,8-San Antonio,Family Preservation,12
2015,Gonzales,8-San Antonio,Investigation,5
2015,Gray,1-Lubbock,Family Preservation,6
2015,Gray,1-Lubbock,Investigation,10
2015,Grayson,3-Arlington,Family Preservation,22
2015,Grayson,3-Arlington,Investigation,88
2015,Gregg,4-Tyler,Family Preservation,44
2015,Gregg,4-Tyler,Investigation,128
2015,Grimes,7-Austin,Family Preservation,1
2015,Grimes,7-Austin,Investigation,17
2015,Guadalupe,8-San Antonio,Family Preservation,36
2015,Guadalupe,8-San Antonio,Investigation,92
2015,Hale,1-Lubbock,Family Preservation,11
2015,Hale,1-Lubbock,Investigation,23
2015,Hall,1-Lubbock,Family Preservation,1
2015,Hall,1-Lubbock,Investigation,1
2015,Hamilton,7-Austin,Family Preservation,0
2015,Hamilton,7-Austin,Investigation,8
2015,Hansford,1-Lubbock,Family Preservation,2
2015,Hansford,1-Lubbock,Investigation,9
2015,Hardin,5-Beaumont,Family Preservation,3
2015,Hardin,5-Beaumont,Investigation,21
2015,Harris,6-Houston,Family Preservation,461
2015,Harris,6-Houston,Investigation,1266
2015,Harrison,4-Tyler,Family Preservation,21
2015,Harrison,4-Tyler,Investigation,44
2015,Haskell,2-Abilene,Family Preservation,0
2015,Haskell,2-Abilene,Investigation,2
2015,Hays,7-Austin,Family Preservation,21
2015,Hays,7-Austin,Investigation,146
2015,Hemphill,1-Lubbock,Family Preservation,1
2015,Hemphill,1-Lubbock,Investigation,6
2015,Henderson,4-Tyler,Family Preservation,30
2015,Henderson,4-Tyler,Investigation,134
2015,Hidalgo,11-Edinburg,Family Preservation,206
2015,Hidalgo,11-Edinburg,Investigation,151
2015,Hill,7-Austin,Family Preservation,4
2015,Hill,7-Austin,Investigation,35
2015,Hockley,1-Lubbock,Family Preservation,4
2015,Hockley,1-Lubbock,Investigation,8
2015,Hood,3-Arlington,Family Preservation,23
2015,Hood,3-Arlington,Investigation,39
2015,Hopkins,4-Tyler,Family Preservation,10
2015,Hopkins,4-Tyler,Investigation,40
2015,Houston,5-Beaumont,Family Preservation,3
2015,Houston,5-Beaumont,Investigation,38
2015,Howard,9-Midland,Family Preservation,9
2015,Howard,9-Midland,Investigation,15
2015,Hunt,3-Arlington,Family Preservation,15
2015,Hunt,3-Arlington,Investigation,140
2015,Hutchinson,1-Lubbock,Family Preservation,9
2015,Hutchinson,1-Lubbock,Investigation,15
2015,Jack,2-Abilene,Family Preservation,7
2015,Jack,2-Abilene,Investigation,10
2015,Jackson,8-San Antonio,Family Preservation,0
2015,Jackson,8-San Antonio,Investigation,5
2015,Jasper,5-Beaumont,Family Preservation,8
2015,Jasper,5-Beaumont,Investigation,39
2015,Jefferson,5-Beaumont,Family Preservation,29
2015,Jefferson,5-Beaumont,Investigation,118
2015,Jim Hogg,11-Edinburg,Family Preservation,1
2015,Jim Hogg,11-Edinburg,Investigation,0
2015,Jim Wells,11-Edinburg,Family Preservation,20
2015,Jim Wells,11-Edinburg,Investigation,23
2015,Johnson,3-Arlington,Family Preservation,47
2015,Johnson,3-Arlington,Investigation,128
2015,Jones,2-Abilene,Family Preservation,2
2015,Jones,2-Abilene,Investigation,5
2015,Karnes,8-San Antonio,Family Preservation,6
2015,Karnes,8-San Antonio,Investigation,28
2015,Kaufman,3-Arlington,Family Preservation,2
2015,Kaufman,3-Arlington,Investigation,44
2015,Kendall,8-San Antonio,Family Preservation,3
2015,Kendall,8-San Antonio,Investigation,4
2015,Kerr,8-San Antonio,Family Preservation,18
2015,Kerr,8-San Antonio,Investigation,37
2015,Kimble,9-Midland,Family Preservation,0
2015,Kimble,9-Midland,Investigation,2
2015,Kleberg,11-Edinburg,Family Preservation,14
2015,Kleberg,11-Edinburg,Investigation,13
2015,La Salle,8-San Antonio,Family Preservation,2
2015,La Salle,8-San Antonio,Investigation,3
2015,Lamar,4-Tyler,Family Preservation,4
2015,Lamar,4-Tyler,Investigation,87
2015,Lamb,1-Lubbock,Family Preservation,1
2015,Lamb,1-Lubbock,Investigation,8
2015,Lampasas,7-Austin,Family Preservation,3
2015,Lampasas,7-Austin,Investigation,30
2015,Lavaca,8-San Antonio,Family Preservation,4
2015,Lavaca,8-San Antonio,Investigation,3
2015,Lee,7-Austin,Family Preservation,2
2015,Lee,7-Austin,Investigation,18
2015,Leon,7-Austin,Family Preservation,0
2015,Leon,7-Austin,Investigation,3
2015,Liberty,6-Houston,Family Preservation,20
2015,Liberty,6-Houston,Investigation,74
2015,Limestone,7-Austin,Family Preservation,0
2015,Limestone,7-Austin,Investigation,16
2015,Live Oak,11-Edinburg,Family Preservation,6
2015,Live Oak,11-Edinburg,Investigation,16
2015,Llano,7-Austin,Family Preservation,11
2015,Llano,7-Austin,Investigation,37
2015,Lubbock,1-Lubbock,Family Preservation,141
2015,Lubbock,1-Lubbock,Investigation,227
2015,Lynn,1-Lubbock,Family Preservation,5
2015,Lynn,1-Lubbock,Investigation,3
2015,Madison,7-Austin,Family Preservation,2
2015,Madison,7-Austin,Investigation,9
2015,Marion,4-Tyler,Family Preservation,2
2015,Marion,4-Tyler,Investigation,14
2015,Mason,9-Midland,Family Preservation,0
2015,Mason,9-Midland,Investigation,2
2015,Matagorda,6-Houston,Family Preservation,1
2015,Matagorda,6-Houston,Investigation,16
2015,Maverick,8-San Antonio,Family Preservation,2
2015,Maverick,8-San Antonio,Investigation,6
2015,McCulloch,9-Midland,Family Preservation,0
2015,McCulloch,9-Midland,Investigation,8
2015,McLennan,7-Austin,Family Preservation,82
2015,McLennan,7-Austin,Investigation,241
2015,McMullen,11-Edinburg,Family Preservation,0
2015,McMullen,11-Edinburg,Investigation,2
2015,Medina,8-San Antonio,Family Preservation,16
2015,Medina,8-San Antonio,Investigation,40
2015,Midland,9-Midland,Family Preservation,14
2015,Midland,9-Midland,Investigation,43
2015,Milam,7-Austin,Family Preservation,5
2015,Milam,7-Austin,Investigation,47
2015,Mills,7-Austin,Family Preservation,4
2015,Mills,7-Austin,Investigation,8
2015,Mitchell,2-Abilene,Family Preservation,3
2015,Mitchell,2-Abilene,Investigation,1
2015,Montague,2-Abilene,Family Preservation,5
2015,Montague,2-Abilene,Investigation,30
2015,Montgomery,6-Houston,Family Preservation,33
2015,Montgomery,6-Houston,Investigation,128
2015,Moore,1-Lubbock,Family Preservation,8
2015,Moore,1-Lubbock,Investigation,4
2015,Morris,4-Tyler,Family Preservation,7
2015,Morris,4-Tyler,Investigation,8
2015,Motley,1-Lubbock,Family Preservation,0
2015,Motley,1-Lubbock,Investigation,2
2015,Nacogdoches,5-Beaumont,Family Preservation,6
2015,Nacogdoches,5-Beaumont,Investigation,35
2015,Navarro,3-Arlington,Family Preservation,7
2015,Navarro,3-Arlington,Investigation,8
2015,Newton,5-Beaumont,Family Preservation,0
2015,Newton,5-Beaumont,Investigation,12
2015,Nolan,2-Abilene,Family Preservation,2
2015,Nolan,2-Abilene,Investigation,13
2015,Nueces,11-Edinburg,Family Preservation,132
2015,Nueces,11-Edinburg,Investigation,193
2015,Ochiltree,1-Lubbock,Family Preservation,0
2015,Ochiltree,1-Lubbock,Investigation,6
2015,Orange,5-Beaumont,Family Preservation,14
2015,Orange,5-Beaumont,Investigation,95
2015,Out of State,Out of State,Family Preservation,0
2015,Out of State,Out of State,Investigation,3
2015,Palo Pinto,3-Arlington,Family Preservation,24
2015,Palo Pinto,3-Arlington,Investigation,51
2015,Panola,4-Tyler,Family Preservation,3
2015,Panola,4-Tyler,Investigation,23
2015,Parker,3-Arlington,Family Preservation,34
2015,Parker,3-Arlington,Investigation,50
2015,Parmer,1-Lubbock,Family Preservation,0
2015,Parmer,1-Lubbock,Investigation,9
2015,Pecos,9-Midland,Family Preservation,0
2015,Pecos,9-Midland,Investigation,4
2015,Polk,5-Beaumont,Family Preservation,1
2015,Polk,5-Beaumont,Investigation,23
2015,Potter,1-Lubbock,Family Preservation,21
2015,Potter,1-Lubbock,Investigation,95
2015,Presidio,10-El Paso,Family Preservation,2
2015,Presidio,10-El Paso,Investigation,1
2015,Rains,4-Tyler,Family Preservation,0
2015,Rains,4-Tyler,Investigation,3
2015,Randall,1-Lubbock,Family Preservation,4
2015,Randall,1-Lubbock,Investigation,66
2015,Real,8-San Antonio,Family Preservation,0
2015,Real,8-San Antonio,Investigation,9
2015,Red River,4-Tyler,Family Preservation,4
2015,Red River,4-Tyler,Investigation,13
2015,Reeves,9-Midland,Family Preservation,2
2015,Reeves,9-Midland,Investigation,13
2015,Refugio,11-Edinburg,Family Preservation,1
2015,Refugio,11-Edinburg,Investigation,5
2015,Robertson,7-Austin,Family Preservation,0
2015,Robertson,7-Austin,Investigation,4
2015,Rockwall,3-Arlington,Family Preservation,4
2015,Rockwall,3-Arlington,Investigation,23
2015,Runnels,2-Abilene,Family Preservation,1
2015,Runnels,2-Abilene,Investigation,21
2015,Rusk,4-Tyler,Family Preservation,12
2015,Rusk,4-Tyler,Investigation,87
2015,Sabine,5-Beaumont,Family Preservation,0
2015,Sabine,5-Beaumont,Investigation,4
2015,San Augustine,5-Beaumont,Family Preservation,2
2015,San Augustine,5-Beaumont,Investigation,1
2015,San Jacinto,5-Beaumont,Family Preservation,6
2015,San Jacinto,5-Beaumont,Investigation,23
2015,San Patricio,11-Edinburg,Family Preservation,29
2015,San Patricio,11-Edinburg,Investigation,27
2015,San Saba,7-Austin,Family Preservation,3
2015,San Saba,7-Austin,Investigation,10
2015,Schleicher,9-Midland,Family Preservation,0
2015,Schleicher,9-Midland,Investigation,4
2015,Scurry,2-Abilene,Family Preservation,9
2015,Scurry,2-Abilene,Investigation,15
2015,Shackelford,2-Abilene,Family Preservation,6
2015,Shackelford,2-Abilene,Investigation,0
2015,Shelby,5-Beaumont,Family Preservation,14
2015,Shelby,5-Beaumont,Investigation,29
2015,Sherman,1-Lubbock,Family Preservation,0
2015,Sherman,1-Lubbock,Investigation,2
2015,Smith,4-Tyler,Family Preservation,74
2015,Smith,4-Tyler,Investigation,184
2015,Somervell,3-Arlington,Family Preservation,1
2015,Somervell,3-Arlington,Investigation,5
2015,Starr,11-Edinburg,Family Preservation,12
2015,Starr,11-Edinburg,Investigation,12
2015,Stephens,2-Abilene,Family Preservation,0
2015,Stephens,2-Abilene,Investigation,1
2015,Sterling,9-Midland,Family Preservation,0
2015,Sterling,9-Midland,Investigation,1
2015,Sutton,9-Midland,Family Preservation,4
2015,Sutton,9-Midland,Investigation,0
2015,Tarrant,3-Arlington,Family Preservation,78
2015,Tarrant,3-Arlington,Investigation,572
2015,Taylor,2-Abilene,Family Preservation,85
2015,Taylor,2-Abilene,Investigation,173
2015,Terry,1-Lubbock,Family Preservation,1
2015,Terry,1-Lubbock,Investigation,1
2015,Titus,4-Tyler,Family Preservation,10
2015,Titus,4-Tyler,Investigation,33
2015,Tom Green,9-Midland,Family Preservation,55
2015,Tom Green,9-Midland,Investigation,89
2015,Travis,7-Austin,Family Preservation,172
2015,Travis,7-Austin,Investigation,572
2015,Trinity,5-Beaumont,Family Preservation,0
2015,Trinity,5-Beaumont,Investigation,32
2015,Tyler,5-Beaumont,Family Preservation,11
2015,Tyler,5-Beaumont,Investigation,15
2015,Unknown,Unknown,Family Preservation,1
2015,Unknown,Unknown,Investigation,5
2015,Upshur,4-Tyler,Family Preservation,15
2015,Upshur,4-Tyler,Investigation,30
2015,Upton,9-Midland,Family Preservation,1
2015,Upton,9-Midland,Investigation,1
2015,Uvalde,8-San Antonio,Family Preservation,9
2015,Uvalde,8-San Antonio,Investigation,29
2015,Val Verde,8-San Antonio,Family Preservation,0
2015,Val Verde,8-San Antonio,Investigation,4
2015,Van Zandt,4-Tyler,Family Preservation,9
2015,Van Zandt,4-Tyler,Investigation,61
2015,Victoria,8-San Antonio,Family Preservation,23
2015,Victoria,8-San Antonio,Investigation,19
2015,Walker,6-Houston,Family Preservation,3
2015,Walker,6-Houston,Investigation,15
2015,Waller,6-Houston,Family Preservation,2
2015,Waller,6-Houston,Investigation,19
2015,Ward,9-Midland,Family Preservation,0
2015,Ward,9-Midland,Investigation,7
2015,Washington,7-Austin,Family Preservation,1
2015,Washington,7-Austin,Investigation,21
2015,Webb,11-Edinburg,Family Preservation,50
2015,Webb,11-Edinburg,Investigation,141
2015,Wharton,6-Houston,Family Preservation,4
2015,Wharton,6-Houston,Investigation,6
2015,Wichita,2-Abilene,Family Preservation,27
2015,Wichita,2-Abilene,Investigation,62
2015,Wilbarger,2-Abilene,Family Preservation,1
2015,Wilbarger,2-Abilene,Investigation,12
2015,Willacy,11-Edinburg,Family Preservation,3
2015,Willacy,11-Edinburg,Investigation,14
2015,Williamson,7-Austin,Family Preservation,48
2015,Williamson,7-Austin,Investigation,125
2015,Wilson,8-San Antonio,Family Preservation,12
2015,Wilson,8-San Antonio,Investigation,22
2015,Winkler,9-Midland,Family Preservation,4
2015,Winkler,9-Midland,Investigation,3
2015,Wise,3-Arlington,Family Preservation,2
2015,Wise,3-Arlington,Investigation,64
2015,Wood,4-Tyler,Family Preservation,5
2015,Wood,4-Tyler,Investigation,25
2015,Yoakum,1-Lubbock,Family Preservation,0
2015,Yoakum,1-Lubbock,Investigation,2
